date,distance_m,time_sec,elevation_gain,avg_heartrate,max_heartrate,avg_speed_ms,distance_km,pace_min_km
2021-01-26T12:13:00Z,6276.5,2100,0.0,,,2.989,6.2765,5.576356249502111
2021-01-24T14:19:30Z,13380.1,4367,195.9,,,3.064,13.3801,5.439670356225538
2021-01-23T16:03:49Z,5238.7,1644,75.6,,,3.187,5.2387,5.230305228396358
2021-01-22T16:48:44Z,8310.7,2623,95.3,,,3.168,8.3107,5.260286939327212
2021-01-20T16:12:59Z,7130.7,2465,55.4,,,2.893,7.1307,5.761472693190477
2021-01-19T16:47:30Z,5660.7,2079,64.8,,,2.723,5.660699999999999,6.121151094387621
2021-01-16T09:28:58Z,7018.7,2632,76.1,,,2.667,7.0187,6.24997031739021
2021-01-15T16:37:24Z,5582.3,2004,63.6,,,2.786,5.5823,5.983196890170718
2021-01-12T16:45:22Z,3348.9,1286,27.5,,,2.604,3.3489,6.400111479391243
2021-01-11T16:30:55Z,2935.9,1083,46.6,,,2.711,2.9359,6.148029565039681
2020-12-26T15:42:07Z,3111.8,1197,24.9,,,2.6,3.1118,6.411080403624911
2020-12-20T12:46:16Z,4657.2,1665,46.1,,,2.797,4.6572,5.958515846431332
2020-12-01T15:59:18Z,1700.1,595,8.9,,,2.857,1.7001,5.832990216261789
2020-11-17T13:02:55Z,4844.7,1775,48.8,,,2.729,4.8447,6.106329253273337
2020-11-16T16:31:04Z,3427.7,1291,27.3,,,2.655,3.4276999999999997,6.277289922299696
2020-11-13T16:34:41Z,2571.9,966,15.7,,,2.662,2.5719000000000003,6.259963451145068
2020-11-12T17:30:19Z,1432.0,582,12.5,,,2.46,1.432,6.773743016759776
2020-11-09T16:09:26Z,6617.9,2232,91.6,,,2.965,6.6179,5.621118481693589
2020-11-07T16:06:12Z,7723.4,2402,69.7,,,3.215,7.7234,5.1833821028735185
2020-11-06T16:21:20Z,7074.6,2532,106.8,,,2.794,7.0746,5.965001554858225
2020-11-05T14:55:06Z,8569.4,3004,118.5,,,2.853,8.5694,5.842493834651979
2020-11-04T16:50:41Z,4828.0,1440,0.0,,,3.353,4.828,4.971002485501242
2020-11-04T16:05:01Z,2054.3,691,17.6,,,2.973,2.0543,5.60612698567233
2020-11-03T16:35:43Z,7203.7,2404,77.1,,,2.997,7.2036999999999995,5.56195658712421
2020-11-02T16:12:06Z,7627.2,2434,57.4,,,3.134,7.6272,5.318684008111322
2020-10-31T14:16:32Z,1682.0,603,28.3,,,2.789,1.682,5.975029726516053
2020-10-31T13:36:17Z,5734.5,1701,44.2,,,3.371,5.7345,4.943761443892232
2020-10-30T17:40:30Z,6172.5,2404,68.8,,,2.568,6.1725,6.491157013635751
2020-10-29T14:50:57Z,8279.0,3017,159.3,,,2.744,8.279,6.073599871159963
2020-10-28T16:26:20Z,6715.3,3839,89.3,,,1.749,6.7153,9.527993288957058
2020-10-27T16:21:44Z,6786.6,2302,65.0,,,2.948,6.7866,5.653297183665852
2020-10-26T22:38:53Z,965.6,960,0.0,,,1.006,0.9656,16.570008285004143
2020-10-26T16:37:59Z,11804.5,4503,246.4,,,2.621,11.8045,6.357744927781777
2020-10-24T17:29:42Z,1371.6,564,14.2,,,2.432,1.3716,6.853310002916302
2020-10-24T17:02:53Z,5012.5,1362,37.9,,,3.659,5.0125,4.528678304239401
2020-10-24T16:45:51Z,1638.8,619,8.7,,,2.647,1.6388,6.2952566918883734
2020-10-23T16:02:31Z,4989.4,1652,53.8,,,3.02,4.9894,5.518365601742361
2020-10-22T14:09:19Z,8296.4,3206,148.8,,,2.588,8.2964,6.440544493193834
2020-10-21T16:02:11Z,7488.1,2440,40.1,,,3.069,7.4881,5.430839153679393
2020-10-20T15:56:51Z,8064.3,2702,98.7,,,2.985,8.0643,5.584282992117522
2020-10-19T17:52:16Z,2735.9,900,0.0,,,3.04,2.7359,5.482656529843927
2020-10-19T16:21:24Z,7918.1,2940,164.0,,,2.693,7.918100000000001,6.188353266566474
2020-10-17T12:47:07Z,1609.4,510,0.0,,,3.156,1.6094000000000002,5.281471355784764
2020-10-17T11:22:51Z,11643.9,3902,82.9,,,2.984,11.6439,5.585184803487949
2020-10-16T16:35:11Z,5229.6,1815,59.1,,,2.881,5.2296000000000005,5.784381214624445
2020-10-15T15:42:28Z,6848.1,2274,77.9,,,3.011,6.8481000000000005,5.534381799331201
2020-10-14T16:05:45Z,9496.4,3225,98.9,,,2.945,9.4964,5.660039593951392
2020-10-13T17:09:17Z,8286.5,2665,78.8,,,3.109,8.2865,5.36012389629719
2020-10-12T16:33:45Z,7455.7,2414,86.1,,,3.089,7.4557,5.3963187002338255
2020-10-10T16:30:04Z,5011.4,1351,37.6,,,3.682,5.0114,4.4930890902076595
2020-10-09T16:36:17Z,4809.6,1516,42.7,,,3.173,4.8096000000000005,5.253382124639609
2020-10-08T16:11:39Z,6455.6,2282,141.9,,,2.829,6.4556000000000004,5.891525703781729
2020-10-07T16:37:55Z,5985.8,2229,162.2,,,2.685,5.9858,6.206355040261953
2020-10-06T16:19:16Z,5382.2,1793,48.1,,,3.002,5.3822,5.5522524865916045
2020-10-05T17:32:08Z,8403.0,2703,190.8,,,3.109,8.403,5.361180530762822
2020-10-04T12:08:17Z,5768.4,1931,97.2,,,2.987,5.7684,5.579247856135727
2020-10-02T16:13:49Z,5954.6,1928,0.0,,,3.088,5.9546,5.396388226469172
2020-10-01T17:04:41Z,9757.5,3554,157.4,,,2.745,9.7575,6.070544025962935
2020-09-29T19:15:00Z,4506.2,1500,0.0,,,3.004,4.5062,5.547911766011274
2020-09-28T17:12:48Z,5140.6,1503,28.2,,,3.42,5.1406,4.87297202661168
2020-09-27T17:00:20Z,5953.9,1821,31.0,,,3.27,5.9539,5.097499118225029
2020-09-26T12:02:37Z,9698.0,3367,146.6,,,2.88,9.698,5.786416443252905
2020-09-23T16:14:29Z,4257.2,1481,47.4,,,2.875,4.2572,5.798020608224498
2020-09-22T16:45:52Z,3371.4,1249,102.2,,,2.699,3.3714,6.174487354412608
2020-09-21T15:55:40Z,6314.9,2191,119.2,,,2.882,6.3149,5.782619941197274
2020-09-07T16:42:36Z,6289.5,2110,99.8,,,2.981,6.2895,5.591329464451333
2020-09-06T17:06:25Z,0.0,3600,0.0,,,0.0,0.0,inf
2020-09-05T16:55:44Z,4735.9,1506,48.3,,,3.145,4.7359,5.299942988661078
2020-09-04T15:01:59Z,9733.2,3219,146.8,,,3.024,9.7332,5.5120618090658775
2020-09-03T17:26:19Z,4077.2,1503,0.0,,,2.713,4.0771999999999995,6.143922299617385
2020-08-31T14:18:09Z,4425.0,1542,36.1,,,2.87,4.425,5.807909604519774
2020-08-30T14:01:53Z,10001.0,3182,179.9,,,3.143,10.001,5.302803053028031
2020-08-24T17:06:07Z,6090.0,1948,131.7,,,3.126,6.09,5.3311439518336075
2020-08-22T15:23:39Z,6897.8,2521,146.9,,,2.736,6.8978,6.091314138807542
2020-08-20T14:35:11Z,5387.1,1704,68.4,,,3.161,5.3871,5.271853130626868
2020-08-18T11:39:11Z,7016.3,2458,38.8,,,2.854,7.0163,5.83878492462789
2020-08-17T09:35:58Z,14509.2,5430,83.5,,,2.672,14.5092,6.237421773771125
2020-08-11T18:04:11Z,6572.3,2397,9.3,,,2.742,6.5723,6.078541758592882
2020-08-09T17:07:39Z,11358.1,3603,7.5,,,3.152,11.3581,5.286975814616881
2020-08-08T17:41:50Z,5342.7,1522,87.0,,,3.51,5.3427,4.747911480462438
2020-08-05T11:04:07Z,4704.7,1489,59.6,,,3.16,4.7047,5.274866976994637
2020-08-03T17:03:07Z,5506.0,1686,40.7,,,3.266,5.506,5.10352342898656
2020-08-02T16:55:24Z,3067.2,1041,20.9,,,2.946,3.0671999999999997,5.65662493479395
2020-08-02T16:28:17Z,7005.2,2127,61.7,,,3.293,7.005199999999999,5.06052646605379
2020-08-01T20:39:29Z,5841.0,1738,62.4,,,3.361,5.841,4.959196484620213
2020-07-29T20:25:39Z,5085.8,1448,63.3,,,3.512,5.0858,4.745238376132238
2020-07-28T09:08:09Z,4850.1,1492,63.0,,,3.251,4.8501,5.127042054115723
2020-07-26T10:56:46Z,7930.8,2517,91.0,,,3.151,7.9308000000000005,5.289504211428859
2020-07-25T13:05:39Z,6376.2,1987,51.6,,,3.209,6.3762,5.193793586566712
2020-07-23T11:59:12Z,3656.5,1256,54.0,,,2.911,3.6565,5.724964674780073
2020-07-22T16:05:29Z,4586.4,1508,34.4,,,3.041,4.586399999999999,5.479969765684052
2020-07-20T15:55:44Z,7415.7,1776,62.1,,,4.176,7.4157,3.9915314805075717
2020-07-17T17:20:02Z,5126.2,1594,66.1,,,3.216,5.1262,5.182526367809814
2020-07-16T20:34:54Z,4807.4,1543,68.5,,,3.116,4.8073999999999995,5.349391909694776
2020-07-15T21:15:56Z,6166.6,2017,70.5,,,3.057,6.166600000000001,5.4514102855166
2020-07-13T17:45:19Z,11267.1,3456,122.4,,,3.26,11.267100000000001,5.112229411294831
2020-07-10T17:49:29Z,4547.2,1349,106.3,,,3.371,4.5472,4.944434670419892
2020-07-08T16:20:57Z,6918.8,2560,88.9,,,2.703,6.9188,6.166772658071727
2020-07-07T17:43:48Z,4962.8,1643,87.6,,,3.021,4.9628000000000005,5.517718492248998
2020-07-06T18:15:02Z,5478.6,1751,120.3,,,3.129,5.4786,5.326786648657199
2020-07-04T17:07:43Z,9673.4,3220,129.3,,,3.004,9.673399999999999,5.547859766645303
2020-07-03T11:09:43Z,4892.1,1568,31.2,,,3.12,4.8921,5.341945858288533
2020-07-03T11:09:35Z,6059.0,1716,54.1,141.0,141.0,3.531,6.059,4.720250866479617
2020-07-01T12:34:24Z,4641.2,1547,61.2,,,3.0,4.6411999999999995,5.555316153868254
2020-06-30T16:02:10Z,5389.2,1776,69.6,,,3.034,5.3892,5.492466414310102
2020-06-29T12:04:45Z,5808.1,1605,54.8,,,3.619,5.8081000000000005,4.605636955286582
2020-06-28T18:12:36Z,4633.9,1536,36.9,,,3.017,4.6339,5.524504197328385
2020-06-26T17:55:11Z,4895.8,1489,60.5,,,3.288,4.8958,5.068970682353582
2020-06-24T09:05:27Z,3825.8,1252,48.2,,,3.056,3.8258,5.454196943558646
2020-06-23T17:32:57Z,4501.2,1495,47.5,,,3.011,4.5012,5.535560887467046
2020-06-22T11:20:52Z,4586.5,1488,69.9,,,3.082,4.5865,5.4071732257712855
2020-06-20T13:19:33Z,5495.7,1952,100.6,,,2.815,5.4957,5.91977970655846
2020-06-17T14:52:28Z,5026.0,1260,64.7,,,3.989,5.026,4.178272980501393
2020-06-16T16:38:23Z,4719.1,1307,47.9,,,3.611,4.7191,4.615993162538055
2020-06-15T14:29:00Z,4602.5,1468,101.7,,,3.135,4.6025,5.315951475647292
2020-06-13T15:52:54Z,6063.6,1791,27.3,99.0,99.0,3.386,6.0636,4.922818127844844
2020-06-10T11:28:30Z,4784.2,1672,75.0,,,2.861,4.7842,5.824728620598358
2020-06-09T15:59:28Z,4763.4,1466,67.2,137.7,141.0,3.249,4.7634,5.1293893717372745
2020-06-06T18:04:14Z,4548.7,1355,55.2,,,3.357,4.5487,4.964788474362638
2020-06-05T14:25:51Z,4744.5,1557,28.1,,,3.047,4.7445,5.469490989566866
2020-06-02T11:25:33Z,4380.4,1472,48.3,,,2.976,4.3804,5.6007061759961045
2020-05-31T12:44:40Z,5297.0,1799,102.7,,,2.944,5.297,5.66043672519036
2020-05-22T10:58:53Z,5594.2,1974,104.4,,,2.834,5.5942,5.881091130099031
2020-05-02T15:51:46Z,5698.5,1877,41.1,,,3.036,5.6985,5.489748764294697
2020-05-01T16:06:09Z,3745.2,1270,20.0,,,2.949,3.7451999999999996,5.651678593043541
2020-04-30T17:23:41Z,3854.8,1391,40.2,149.0,149.0,2.771,3.8548,6.0141468645152365
2020-04-28T16:09:03Z,6674.6,2810,56.3,,,2.354,6.674600000000001,7.016650186278328
2020-04-27T16:27:38Z,1345.0,401,0.0,,,3.354,1.345,4.969021065675341
2020-04-27T16:21:15Z,2435.5,995,8.0,,,2.448,2.4355,6.809005679874083
2020-04-25T16:02:44Z,5221.5,1854,82.1,144.0,144.0,2.816,5.2215,5.917839701235277
2020-04-24T15:36:45Z,5102.9,1789,137.4,,,2.852,5.1029,5.843082691541411
2020-04-22T16:12:39Z,4442.5,1504,100.6,,,2.954,4.4425,5.642468580003752
2020-04-21T15:43:07Z,6210.1,2297,38.2,,,2.704,6.210100000000001,6.164688706032645
2020-04-17T16:05:15Z,6543.8,2438,151.5,137.0,137.0,2.684,6.5438,6.209439978809458
2020-04-16T16:07:09Z,4535.1,1661,44.2,,,2.73,4.535100000000001,6.104238789295347
2020-04-15T14:51:39Z,6327.2,2158,155.0,,,2.932,6.3271999999999995,5.684452311712396
2020-04-10T15:36:21Z,8481.4,3181,44.8,,,2.666,8.481399999999999,6.250933415080844
2020-04-08T16:03:29Z,5865.7,2153,70.9,,,2.724,5.8656999999999995,6.117485267458843
2020-04-04T15:23:46Z,9851.4,3397,124.7,,,2.9,9.8514,5.747068098612042
2020-04-03T15:15:26Z,8437.9,3058,169.0,153.0,153.0,2.759,8.437899999999999,6.040207476583827
2020-04-02T15:47:36Z,11138.9,3677,157.6,,,3.029,11.1389,5.501740147890127
2020-04-01T15:49:32Z,5941.1,2119,142.3,148.0,148.0,2.804,5.9411000000000005,5.944465951871988
2020-03-31T13:38:02Z,9973.8,3459,140.5,,,2.883,9.973799999999999,5.780143977220318
2020-03-30T17:19:24Z,7504.5,2679,74.1,,,2.801,7.5045,5.949763475248184
2020-03-28T16:23:18Z,8319.7,2259,88.0,,,2.656,8.319700000000001,4.525403560224527
2020-03-27T16:53:40Z,6712.7,2224,179.4,81.0,81.0,3.018,6.7127,5.5218714774482205
2020-03-26T15:14:48Z,9771.7,3061,131.2,144.0,144.0,2.399,9.771700000000001,5.220858874777845
2020-03-25T14:25:58Z,7887.2,2684,190.1,125.9,134.0,2.939,7.8872,5.671636744767894
2020-03-24T16:47:57Z,5409.6,2114,26.1,,,2.559,5.4096,6.513112491373361
2020-03-22T15:56:46Z,4375.6,1530,143.0,,,2.86,4.3756,5.827772191242343
2020-03-19T15:25:41Z,3801.4,554,3.2,,,6.862,3.8014,2.428929692569404
2020-03-19T14:27:54Z,4268.9,1621,52.9,,,2.633,4.2688999999999995,6.32871856137803
2020-03-18T16:16:39Z,8765.1,2882,184.4,,,3.041,8.7651,5.480066779994903
2020-03-16T15:24:45Z,2637.8,1070,77.2,,,2.465,2.6378000000000004,6.76068440872444
2020-03-13T16:11:19Z,6833.0,2336,47.6,,,2.925,6.833,5.697838918971657
2020-03-12T16:08:29Z,7991.2,2250,59.3,,,3.552,7.9912,4.692661928120933
2020-03-10T17:50:41Z,1708.1,442,2.5,,,3.864,1.7081,4.312784185156997
2020-03-10T16:37:18Z,2317.9,886,17.0,,,2.616,2.3179000000000003,6.370709118886348
2020-03-09T16:49:26Z,7214.0,2401,127.7,,,3.005,7.214,5.547084372978468
2020-03-09T16:19:40Z,1021.1,352,6.4,,,2.901,1.0211000000000001,5.74543792641922
2020-03-08T15:26:46Z,1054.8,392,11.9,,,2.691,1.0548,6.193907217798003
2020-03-08T13:32:45Z,3870.7,1725,101.0,,,2.244,3.8707,7.427597075464386
2020-03-06T16:34:34Z,2021.9,657,9.4,,,3.077,2.0219,5.415698105742123
2020-03-05T16:15:40Z,1670.1,543,8.1,,,3.076,1.6701,5.418837195377523
2020-03-04T15:37:07Z,6615.0,2422,125.5,,,2.731,6.615,6.102292768959435
2020-03-03T16:33:13Z,8758.0,2492,65.8,,,3.514,8.758,4.742330821344295
2020-03-02T17:41:26Z,703.3,267,0.0,,,2.634,0.7032999999999999,6.327314090715201
2020-03-02T16:51:04Z,3925.2,1269,28.3,122.0,185.0,3.093,3.9252,5.388260470804036
